,Approval,Class,Drug Class,Drug Name,EntryName,Gene,INDEX,Indication(s),LigandType,Phase,PhaseDate,ClinicalStatus,Status,Subfamily,Target class,Target_novelty,Trial name,Uniprot,ModeOfAction,Note
109,0,Class A (Rhodopsin),small molecule,syn120,5ht6r_human,HTR6,MMAapril2016_0309,cognitive disorders,Aminergic ,2,2014.0,Completed,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"syn120, Landipirdine",P50406,antagonist,
110,0,Class A (Rhodopsin),small molecule,td-1211,oprm_human,OPRM1,1971,opioid-induced gastrointestinal side-effects,Peptide ,2,2012.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,"td-1211, Axelopran",P35372,antagonist,
111,0,Class A (Rhodopsin),small molecule,tg-0054,cxcr4_human,CXCR4,2002,adjuvant to stem cell transplantation,Protein ,2,2014.0,Completed,in trial,Chemokine receptors,GPCR;Rhodopsin,established,"tg-0054, Burixafor",P61073,antagonist,
112,0,Class A (Rhodopsin),peptide,luteinizing hormone-releasing hormone,gnrhr_human,GNRHR,2097,Antineoplastic,Peptide ,2,2005.0,Completed,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,"tztx-001,teverelix la",P30968,antagonist,"Seems to be planning Phase 3, but can't find recent dated information"
113,0,Class A (Rhodopsin),peptide,luteinizing hormone-releasing hormone,gnrr2_human,GNRHR2,2097,Antineoplastic,Peptide ,2,2005.0,Completed,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,"tztx-001,teverelix la",Q96P88,antagonist,"Seems to be planning Phase 3, but can't find recent dated information"
114,0,Class A (Rhodopsin),small molecule,v81444,aa2ar_human,ADORA2A,MMAmay2016_0766,Antiparkinson,Nucleotide ,2,2014.0,Completed,in trial,Adenosine receptors,GPCR;Rhodopsin,established,"v81444, CPI 444",P29274,antagonist,
115,0,Class A (Rhodopsin),small molecule,va111913,v1ar_human,AVPR1A,2116,dysmenorrhea,Peptide ,2,2010.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,va111913,P37288,antagonist,
116,0,Class A (Rhodopsin),small molecule,va111913,v1br_human,AVPR1B,2116,dysmenorrhea,Peptide ,2,2010.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,va111913,P47901,antagonist,
117,0,Class A (Rhodopsin),small molecule,va111913,v2r_human,AVPR2,2116,dysmenorrhea,Peptide ,2,2010.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,va111913,P30518,antagonist,
118,0,Class A (Rhodopsin),small molecule,vapitadine,hrh1_human,HRH1,2123,"Anti-Allergic, pruritus",Aminergic ,2,2006.0,Completed,in trial,Histamine receptors,GPCR;Rhodopsin,established,"vapitadine dihydrochloride,hivenyl",P35367,antagonist,No development reported
119,0,Class B1 (Secretin),small molecule,"verucerfont, nbi-77860",crfr1_human,CRHR1,MMA2016_0047,Congenital Adrenal Hyperplasia,Peptide ,2,2013.0,Completed,in trial,Corticotropin-releasing factor receptors,GPCR;Secretin,not established,"verucerfont, nbi-77860, 561679",P34998,antagonist,
120,0,Class A (Rhodopsin),unknown,ykp-1358,drd2_human,DRD2,2226,schizophrenia,Aminergic ,2,2008.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"ykp-1358, Relenopride",P14416,antagonist,Inferred dates
121,0,Class A (Rhodopsin),unknown,ykp-1358,5ht2a_human,HTR2A,2226,schizophrenia,Aminergic ,2,2008.0,Completed,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,"ykp-1358, Relenopride",P28223,antagonist,Inferred dates
122,0,Class A (Rhodopsin),small molecule,"zpl-389, zpl-3893787",hrh4_human,HRH4,MMAmar2016_0120,Anti-inflammatory ; atopic dermatitis,Aminergic ,2,2015.0,Completed,in trial,Histamine receptors,GPCR;Rhodopsin,established,"zpl-389, zpl-3893787",Q9H3N8,antagonist,
123,0,Class A (Rhodopsin),small molecule,"alks 33, alks 5461",oprd_human,OPRD1,118,alcohol dependance; Anti-depressant,Peptide ,3,2014.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 33, alks 5461, Buprenorphine+samidorphan",P41143,antagonist,
124,0,Class A (Rhodopsin),small molecule,"alks 33, alks 5461",oprk_human,OPRK1,118,alcohol dependance; Anti-depressant,Peptide ,3,2014.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 33, alks 5461, Buprenorphine+samidorphan",P41145,antagonist,
125,0,Class A (Rhodopsin),small molecule,"alks 33, alks 5461",oprm_human,OPRM1,118,alcohol dependance; Anti-depressant,Peptide ,3,2014.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,"alks 33, alks 5461, Buprenorphine+samidorphan",P35372,antagonist,
126,0,Class B1 (Secretin),antibody,amg 334,calrl_human,CALCRL,MMAapril2016_0116,Anti-migraine,Peptide ,3,2017.0,Completed,in trial,Calcitonin receptors,GPCR;Secretin,not established,"amg 334, Erenumab",Q16602,antagonist,
127,0,Class A (Rhodopsin),small molecule,amisulpride,drd2_human,DRD2,MMAmay2016_0704,Antiemetics,Aminergic ,3,2013.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"apd403, apd421",P14416,antagonist,
128,0,Class A (Rhodopsin),small molecule,amisulpride,drd3_human,DRD3,MMAmay2016_0705,Antiemetics,Aminergic ,3,2013.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"apd403, apd421",P35462,antagonist,
129,0,Class B1 (Secretin),peptide,vasoactive intestinal peptide,vipr1_human,VIPR1,288,sexual dysfunction,Peptide ,3,2016.0,Completed,in trial,VIP and PACAP receptors,GPCR;Secretin,not established,"aviptadil,invicorp",P32241,antagonist,Difficult to get info; trials in Europe
130,0,Class B1 (Secretin),peptide,vasoactive intestinal peptide,vipr2_human,VIPR2,288,sexual dysfunction,Peptide ,3,2016.0,Completed,in trial,VIP and PACAP receptors,GPCR;Rhodopsin,not established,"aviptadil,invicorp",P41587,antagonist,Difficult to get info; trials in Europe
131,0,Class A (Rhodopsin),small molecule,"drm04, anticholinergic",acm3_human,CHRM3,MMAfeb2016_0095,hyperhidrosis,Aminergic ,3,2015.0,Completed,in trial,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,"drm04, anticholinergic",P20309,antagonist,
132,0,Class A (Rhodopsin),small molecule,istradefylline,aa2ar_human,ADORA2A,1043,Antiparkinson,Nucleotide ,3,2005.0,Completed,in trial,Adenosine receptors,GPCR;Rhodopsin,established,"istradefylline, kw-6002",P29274,antagonist,Not approved by fda -denied in 2008
133,0,Class A (Rhodopsin),small molecule,itopride,drd2_human,DRD2,1049,motilitant,Aminergic ,3,2012.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"itopride,itax",P14416,antagonist,Not approved yet by FDA
134,0,Class A (Rhodopsin),small molecule,lixivaptan,v2r_human,AVPR2,1157,hyponatremia,Peptide ,3,2010.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,lixivaptan,P30518,antagonist,"Some information from 2012 but does not appear to labeled discontinued, just postponed"
135,0,Class C (Glutamate) ,small molecule,nps-2143,casr_human,CASR,1441,Anti-osteoporotic,Ion ,Preclinical,2015.0,Completed,in trial,Calcium-sensing receptors,GPCR;Glutamate,established,nps-2143,P41180,antagonist,
136,0,Class A (Rhodopsin),small molecule,irdabisant,hrh3_human,HRH3,ASH_Sep2016_246,cognitive impairment,Aminergic ,1,2013.0,Completed,in trial,Histamine receptors,GPCR;Rhodopsin,established,irdabisant,Q9Y5N1,antagonist,
137,0,Class A (Rhodopsin),protein,barusiban,oxyr_human,OXTR,ASH_Sep2016_290,Fertility,Peptide ,2,2012.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,barusiban,P30559,antagonist,
138,0,Class F (Frizzled),small molecule,glasdegib,smo_human,SMO,ASH_Sep2016_343,Antineoplastic,Protein ,2,2016.0,Completed,in trial,Frizzled,GPCR;Frizzled,established,glasdegib,Q99835,antagonist,
139,0,Class A (Rhodopsin),small molecule,sb-649868,ox1r_human,HCRTR1,ASH_Sep2016_277,insomnia,Peptide ,2,2007.0,Completed,in trial,Orexin receptors,GPCR;Rhodopsin,established,sb-649868,O43613,antagonist,Suspected discontinued
140,0,Class A (Rhodopsin),small molecule,sb-649868,ox2r_human,HCRTR2,ASH_Sep2016_279,insomnia,Peptide ,2,2007.0,Completed,in trial,Orexin receptors,GPCR;Rhodopsin,established,sb-649868,O43614,antagonist,Suspected discontinued
141,0,Class A (Rhodopsin),small molecule,toreforant,hrh4_human,HRH4,ASH_Sep2016_247,Anti-Asthmatic,Aminergic ,2,2014.0,Completed,in trial,Histamine receptors,GPCR;Rhodopsin,established,toreforant,Q9H3N8,antagonist,
142,0,Class A (Rhodopsin),small molecule,ordopidine,drd2_human,DRD2,2422,Antiparkinson,Aminergic ,1,2009.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,acr325,P14416,modulator,
143,0,Class A (Rhodopsin),unknown,lu ae04621,drd1_human,DRD1,1175,Antiparkinson,Aminergic ,1,2016.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu ae04621,P21728,modulator,
144,0,Class A (Rhodopsin),unknown,lu ae04621,drd2_human,DRD2,1175,Antiparkinson,Aminergic ,1,2016.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu ae04621,P14416,modulator,
145,0,Class A (Rhodopsin),unknown,lu ae04621,drd3_human,DRD3,1175,Antiparkinson,Aminergic ,1,2016.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu ae04621,P35462,modulator,
146,0,Class A (Rhodopsin),unknown,lu ae04621,drd4_human,DRD4,1175,Antiparkinson,Aminergic ,1,2016.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu ae04621,P21917,modulator,
147,0,Class A (Rhodopsin),unknown,lu ae04621,drd5_human,DRD5,1175,Antiparkinson,Aminergic ,1,2016.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu ae04621,P21918,modulator,
148,0,Class A (Rhodopsin),unknown,pti-202,oprd_human,OPRD1,1684,Analgesics,Peptide ,1,2006.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,pti-202,P41143,modulator,Not good information - may have changed names within Pain Therapeutics
149,0,Class A (Rhodopsin),unknown,pti-202,oprk_human,OPRK1,1684,Analgesics,Peptide ,1,2006.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,pti-202,P41145,modulator,Not good information - may have changed names within Pain Therapeutics
150,0,Class A (Rhodopsin),unknown,pti-202,oprm_human,OPRM1,1684,Analgesics,Peptide ,1,2006.0,Completed,in trial,Opioid receptors,GPCR;Rhodopsin,established,pti-202,P35372,modulator,Not good information - may have changed names within Pain Therapeutics
151,0,Class C (Glutamate) ,small molecule,pxt002331,grm4_human,GRM4,MMAmay2016_0906,Antiparkinson,Amino acid ,1,2015.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,pxt002331,Q14833,modulator,
152,0,Class C (Glutamate) ,small molecule,adx-48621,grm5_human,GRM5,2472,Antiparkinson,Amino acid ,2,2011.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,established,adx-48621,P41594,modulator,
153,0,Class A (Rhodopsin),small molecule,asm-024,adrb2_human,ADRB2,MMAmay2016_0687,Anti-Asthmatic ; COPD,Aminergic ,2,2015.0,Completed,in trial,Adrenoceptors,GPCR;Rhodopsin,established,asm-024,P07550,modulator,
154,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm1_human,GRM1,MMAmar2016_0121,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q13255,modulator,
155,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm1_human,GRM1,MMAmar2016_0121,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q13255,modulator,
156,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm2_human,GRM2,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14416,modulator,
157,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm3_human,GRM3,MMAmar2016_0123,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14832,modulator,
158,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm4_human,GRM4,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14833,modulator,
159,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm4_human,GRM4,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14833,modulator,
160,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm5_human,GRM5,MMAmar2016_0122,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,established,nfc-1,P41594,modulator,
161,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm6_human,GRM6,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,O15303,modulator,
162,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm6_human,GRM6,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,O15303,modulator,
163,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm7_human,GRM7,MMAmar2016_0124,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14831,modulator,
164,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm7_human,GRM7,MMAmar2016_0124,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,Q14831,modulator,
165,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm8_human,GRM8,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,O00222,modulator,
166,0,Class C (Glutamate) ,small molecule,fasoracetam monohydrate,grm8_human,GRM8,MMAmar2016_0125,attention deficit hyperactivity disorder (ADHD),Amino acid ,3,2016.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,not established,nfc-1,O00222,modulator,
167,0,Class A (Rhodopsin),small molecule,pridopidine,drd2_human,DRD2,1647,Huntington's disease,Aminergic ,3,2008.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,"pridopidine, acr-16,huntexil",P14416,modulator,Needs another Phase 3 trial before FDA considers approval
168,0,Class C (Glutamate) ,small molecule,basimglurant,grm5_human,GRM5,ASH_Sep2016_341,fragile x syndrome,Amino acid ,2,2015.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,established,basimglurant,P41594,modulator,
169,0,Class C (Glutamate) ,small molecule,dipraglurant,grm5_human,GRM5,ASH_Sep2016_339,Antiparkinson,Amino acid ,2,2011.0,Completed,in trial,Metabotropic glutamate receptors,GPCR;Glutamate,established,dipraglurant,P41594,modulator,
170,0,Class A (Rhodopsin),small molecule,fx125l,ccr1_human,CCR1,831,Anti-Asthmatic,Protein ,1,2009.0,Completed,in trial,Chemokine receptors,GPCR;Rhodopsin,not established,fx125l,P32246,na,Great Britain
171,0,Class A (Rhodopsin),small molecule,fx125l,cxcr1_human,CXCR1,831,Anti-Asthmatic,Protein ,1,2009.0,Completed,in trial,Chemokine receptors,GPCR;Rhodopsin,not established,fx125l,P25024,na,Great Britain
172,0,Class A (Rhodopsin),small molecule,fx125l,cxcr2_human,CXCR2,831,Anti-Asthmatic,Protein ,1,2009.0,Completed,in trial,Chemokine receptors,GPCR;Rhodopsin,not established,fx125l,P25025,na,Great Britain
173,0,Class A (Rhodopsin),small molecule,fx125l,cxcr4_human,CXCR4,831,Anti-Asthmatic,Protein ,1,2009.0,Completed,in trial,Chemokine receptors,GPCR;Rhodopsin,established,fx125l,P61073,na,Great Britain
174,0,Class A (Rhodopsin),small molecule,cis-uca eye drops,5ht2a_human,HTR2A,MMAmay2016_0333,for ocular surface inflammation,Aminergic ,2,2014.0,Completed,in trial,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,cis-uca eye drops,P28223,na,
175,0,Class A (Rhodopsin),small molecule,ctp-499,aa1r_human,ADORA1,2268,diabetic nephropathy,Nucleotide ,2,2011.0,Completed,in trial,Adenosine receptors,GPCR;Rhodopsin,established,ctp-499,P30542,na,
176,0,Class A (Rhodopsin),small molecule,ctp-499,aa2ar_human,ADORA2A,2268,diabetic nephropathy,Nucleotide ,2,2011.0,Completed,in trial,Adenosine receptors,GPCR;Rhodopsin,established,ctp-499,P29274,na,
177,0,Class A (Rhodopsin),peptide,ep-100,gnrhr_human,GNRHR,715,Antineoplastic,Peptide ,2,2011.0,Completed,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,ep-100,P30968,na,Seems like still investigating as of 2014 article
178,0,Class A (Rhodopsin),peptide,ep-100,gnrr2_human,GNRHR2,715,Antineoplastic,Peptide ,2,2011.0,Completed,in trial,Gonadotrophin-releasing hormone receptors,GPCR;Rhodopsin,established,ep-100,Q96P88,na,Seems like still investigating as of 2014 article
179,0,Class A (Rhodopsin),small molecule,min-117,ada1a_human,ADRA1A,MMAapril2016_0206,Anti-depressant,Aminergic ,2,2016.0,Completed,in trial,Adrenoceptors,GPCR;Rhodopsin,established,min-117,P35348,na,
180,0,Class A (Rhodopsin),small molecule,min-117,ada1b_human,ADRA1B,MMAapril2016_0207,Anti-depressant,Aminergic ,2,2016.0,Completed,in trial,Adrenoceptors,GPCR;Rhodopsin,established,min-117,P35368,na,
181,0,Class A (Rhodopsin),small molecule,pa101b,gpr35_human,GPR35,MMAmar2016_0133,autoimmune diseases,Orphan ,2,2016.0,Completed,in trial,Class A orphans,GPCR;Rhodopsin,not established,pa101b,Q9HC97,na,
182,0,Class A (Rhodopsin),small molecule,rx-10045,lt4r1_human,BLT1,2317,dry eye,Lipid ,2,2014.0,Completed,in trial,Leukotriene receptors,GPCR;Rhodopsin,not established,rx-10045,Q15722,na,
183,0,Class A (Rhodopsin),small molecule,rx-10045,cml1_human,CMKLR1,2317,dry eye,Protein ,2,2014.0,Completed,in trial,Chemerin receptor,GPCR;Rhodopsin,not established,rx-10045,Q99788,na,
184,0,Class A (Rhodopsin),small molecule,adx415,ada2a_human,ADRA2A,63,Antihypertensive,Aminergic ,2,2008.0,Completed,in trial,Adrenoceptors,GPCR;Rhodopsin,established,adx415,P08913,nam,
185,0,Class A (Rhodopsin),peptide,felypressin,v1ar_human,AVPR1A,NRDD226,Hemostatic s; Vasoconstricting,Peptide ,1,2010.0,Completed,in trial,Vasopressin and oxytocin receptors,GPCR;Rhodopsin,established,-,P37288,unknown,"Not approved in US, but used here and elsewhere"
186,0,Class A (Rhodopsin),peptide,apelin,apj_human,APLNR,MMAjun2016_0045,Cardiovascular disorders; Insulin sensitivity,Peptide ,1,2013.0,Completed,in trial,Apelin receptors,GPCR;Rhodopsin,not established,apelin,P35414,unknown,
187,0,Class A (Rhodopsin),small molecule,afamelanotide,mshr_human,MC1R,73,dermatological,Peptide ,3,2009.0,Completed,in trial,Melanocortin receptors,GPCR;Rhodopsin,not established,afamelanotide,Q01726,agonist,Seeking FDA approval
188,0,Class A (Rhodopsin),small molecule,zicronapine,drd4_human,DRD4,1176,schizophrenia,Aminergic ,3,2011.0,Completed,in trial,Dopamine receptors,GPCR;Rhodopsin,established,lu-31130,P21917,modulator,No development reported
189,0,Class C (Glutamate) ,small molecule,strontium ranelate,casr_human,CASR,1905,Anti-osteoporotic,Ion ,3,2015.0,Completed,in trial,Calcium-sensing receptors,GPCR;Glutamate,established,"strontium ranelate, s12911",P41180,inhibitor,European trials and marketed
190,1924,Class B1 (Secretin),peptide,abaloparatide,pth1r_human,PTHR1,ASH_Sep2016_345,Anti-osteoporotic,Peptide,3,2012.0,Completed,in trial,Parathyroid hormone receptors,GPCR;Secretin,established,"Abaloparatide, ITM-058, BA-058",Q03431,unknown,
191,0,Class A (Rhodopsin),small molecule,akp-11,s1pr1_human,S1PR1,MMA2016_0028,psoriasis,Lipid ,1,2016.0,Completed,in trial,Lysophospholipid (S1P) receptors,GPCR;Rhodopsin,established,akp-11,P21453,pam,Australia
192,0,Class A (Rhodopsin),small molecule,ap1030,mc4r_human,MC4R,189,Anti-obesity,Peptide ,1,2010.0,Completed,in trial,Melanocortin receptors,GPCR;Rhodopsin,not established,ap1030,P32245,pam,No development reported
193,0,Class A (Rhodopsin),small molecule,ap1030,mshr_human,MC1R,189,Anti-obesity,Peptide ,1,2010.0,Completed,in trial,Melanocortin receptors,GPCR;Rhodopsin,not established,ap1030,Q01726,pam,
