accession,entry_name,ENSG,ICD_Code,ICD_Title,Score,ot_genetics_portal,gene_burden,clingen,gene2phenotype,orphanet,genomics_england,uniprot_literature,uniprot_variants,sysbio,cancer_gene_census,cancer_biomarkers,intogen,eva,eva_somatic,chembl,slapenrich,crispr,crispr_screen,reactome,europepmc,expression_atlas,impc
P08908,5ht1a_human,ENSG00000178394,ND51.2,"Injury of spinal cord, level unspecified",0.1116422457571199,,,,,,,,,,,,,,,0.17256791168869876,,,,,0.2215021047951187,,
P08908,5ht1a_human,ENSG00000178394,ND56.Z,"Unspecified injury to unspecified part of trunk, limb or body region",0.004506821005738447,,,,,,,,,,,,,,,,,,,,0.03706689168770857,,
P08908,5ht1a_human,ENSG00000178394,NF08.3,Motion sickness,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P08908,5ht1a_human,ENSG00000178394,RA01,COVID-19,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,1C62.Z,"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,1D60.0Z,"Ebola disease, virus unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28222,5ht1b_human,ENSG00000135312,1H0Z,"Infection, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,2A00.00,Glioblastoma of brain,0.25018267145051803,,,,,,,,,,,,,,,,0.8230629947797058,,,,,,
P28222,5ht1b_human,ENSG00000135312,2A60.3Z,"Acute myeloid leukaemia, unspecified",0.07935187463292784,,,,,,,,,,,,,,,,,,,,0.6526390416859756,,
P28222,5ht1b_human,ENSG00000135312,2B33.3,"Lymphoid leukaemia, not elsewhere classified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28222,5ht1b_human,ENSG00000135312,2C10.Z,"Malignant neoplasm of pancreas, unspecified",0.01829420280689274,,,,,,,,,,,,,,,,,,,,0.1504628724088762,,
P28222,5ht1b_human,ENSG00000135312,2C30.Z,"Melanoma of skin, unspecified",0.20576104521094826,,,,,,,,,,,,,,,,0.6769225905952523,,,,,,
P28222,5ht1b_human,ENSG00000135312,2C6Z,"Malignant neoplasms of breast, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,2C76.Z,"Malignant neoplasms of corpus uteri, unspecified",0.16415816789259496,,,,,,,,,,,,,,,,0.5400554422889036,,,,,,
P28222,5ht1b_human,ENSG00000135312,2D11.2,Neuroblastoma of adrenal gland,0.1151945022542388,,,,,,,,,,,,,,,,0.37547681617845563,,,,0.03495602086266821,,
P28222,5ht1b_human,ENSG00000135312,2D4Z,Unspecified malignant neoplasms of unspecified sites,0.008784695252970515,,,,,,,,,,,,,,,,,,,,0.0722507832098897,,
P28222,5ht1b_human,ENSG00000135312,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.005558775722962618,,,,,,,,,,,,,,,,,,,,0.04571881984595443,,
P28222,5ht1b_human,ENSG00000135312,3B61.Z,"Thrombophilia, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,4A42.Z,"Systemic sclerosis, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P28222,5ht1b_human,ENSG00000135312,4B0Z,"Immune system disorders involving white cell lineages, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28222,5ht1b_human,ENSG00000135312,5A11,Type 2 diabetes mellitus,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,5B81.Z,"Obesity, unspecified",0.3741996028682606,,,,,,,,,,,,,,,0.6155299325817664,,,,,,,
P28222,5ht1b_human,ENSG00000135312,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.038944591746291154,,,,,,,,,,,,,,,,,,,,0.23898136535465608,,0.26055913985634077
P28222,5ht1b_human,ENSG00000135312,6A20.Z,"Schizophrenia, episode unspecified",0.6111165883406936,,,,,,,,,,,,,,,0.9689566454493055,,,,,0.7256747678609431,,
P28222,5ht1b_human,ENSG00000135312,6A21.Z,"Schizoaffective disorder, unspecified",0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P28222,5ht1b_human,ENSG00000135312,6A2Z,"Schizophrenia or other primary psychotic disorders, unspecified",0.3725364935221794,,,,,,,,,,,,,,,0.607930797611621,,,,,0.09726892761785938,,
P28222,5ht1b_human,ENSG00000135312,6A60.Z,"Bipolar type I disorder, unspecified",0.07590246265587064,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.06535256074324927,,
P28222,5ht1b_human,ENSG00000135312,6A70.3,"Single episode depressive disorder, severe, without psychotic symptoms",0.10220844195306801,,,,,,,,,,,,,,,0.14977050677826298,,,,,0.36709238461021115,,
P28222,5ht1b_human,ENSG00000135312,6A7Z,"Depressive disorders, unspecified",0.40896161670294373,,,,,,,,,,,,,,,0.6709951743805266,,,,,0.06862525487039182,,
P28222,5ht1b_human,ENSG00000135312,6A8Z,"Mood disorders, unspecified",0.003210827648644093,,,,,,,,,,,,,,,,,,,,0.026407838369584807,,
P28222,5ht1b_human,ENSG00000135312,6B00,Generalised anxiety disorder,0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28222,5ht1b_human,ENSG00000135312,6B0Y,Other specified anxiety or fear-related disorders,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,6B20.Z,"Obsessive-compulsive disorder, unspecified",0.04139549826269075,,,,,,,,,,,,,,,0.06079307976116211,,,,,0.1459874318476456,,
P28222,5ht1b_human,ENSG00000135312,6B40,Post traumatic stress disorder,0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28222,5ht1b_human,ENSG00000135312,6B6Z,"Dissociative disorders, unspecified",0.005913277674955229,,,,,,,,,,,,,,,,,,,,0.04863446380892969,,
P28222,5ht1b_human,ENSG00000135312,6B80.Z,"Anorexia Nervosa, unspecified",0.019033362516262142,,,,,,,,,,,,,,,0.030396539880581056,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,6B81,Bulimia Nervosa,0.010717815785856353,,,,,,,,,,,,,,,,,,,,0.08814996565368505,,
P28222,5ht1b_human,ENSG00000135312,6B8Z,"Feeding or eating disorders, unspecified",0.008869916512432843,,,,,,,,,,,,,,,,,,,,0.07295169571339452,,
P28222,5ht1b_human,ENSG00000135312,6C40.1Z,"Harmful pattern of use of alcohol, unspecified",0.031558013147243706,,,,,,,,,,,,,,,,,,,,0.2595526766469615,,
P28222,5ht1b_human,ENSG00000135312,6C40.2Z,"Alcohol dependence, unspecified",0.019502827045651774,,,,,,,,,,,,,,,,,,,,0.16040334789973273,,
P28222,5ht1b_human,ENSG00000135312,6C43.2Z,"Opioid dependence, unspecified",0.019110358319321456,,,,,,,,,,,,,,,,,,,,0.15717544163250452,,
P28222,5ht1b_human,ENSG00000135312,6C43.Z,"Disorders due to use of opioids, unspecified",0.010779412428303803,,,,,,,,,,,,,,,,,,,,0.08865657465169474,,
P28222,5ht1b_human,ENSG00000135312,6C45.2Z,"Cocaine dependence, unspecified",0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
P28222,5ht1b_human,ENSG00000135312,6C46.2Z,"Stimulant dependence including amphetamines, methamphetamine or methcathinone, unspecified",0.014413614332703372,,,,,,,,,,,,,,,,,,,,0.11854650553426611,,
P28222,5ht1b_human,ENSG00000135312,6C4E.2Z,"Other specified psychoactive substance dependence, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,6C4G.2Z,"Unknown or unspecified psychoactive substance dependence, substance and state of remission unspecified",0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
P28222,5ht1b_human,ENSG00000135312,6C4Z,"Disorders due to substance use, unspecified",0.004322031078396096,,,,,,,,,,,,,,,,,,,,0.03554706469367951,,
P28222,5ht1b_human,ENSG00000135312,6D10.Z,"Personality disorder, severity unspecified",0.01626151360612688,,,,,,,,,,,,,,,,,,,,0.13374477547455663,,
P28222,5ht1b_human,ENSG00000135312,6D81,Dementia due to cerebrovascular disease,0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
P28222,5ht1b_human,ENSG00000135312,6D8Z,"Dementia, unknown or unspecified cause",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P28222,5ht1b_human,ENSG00000135312,6E8Y,"Other specified mental, behavioural or neurodevelopmental disorders",0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P28222,5ht1b_human,ENSG00000135312,6E8Z,"Mental, behavioural or neurodevelopmental disorders, unspecified",0.017739833024865686,,,,,,,,,,,,,,,,,,,,0.14590339142678904,,
P28222,5ht1b_human,ENSG00000135312,7A41,Obstructive sleep apnoea,0.007761176948378739,,,,,,,,,,,,,,,,,,,,0.06383273374922022,,
P28222,5ht1b_human,ENSG00000135312,8A00.0Z,"Parkinson disease, unspecified",0.005987809612316644,,,,,,,,,,,,,,,,,,,,0.049247460696521396,,
P28222,5ht1b_human,ENSG00000135312,8A01.10,Huntington disease,0.016446303533469233,,,,,,,,,,,,,,,,,,,,0.13526460246858568,,
P28222,5ht1b_human,ENSG00000135312,8A05.00,Tourette syndrome,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P28222,5ht1b_human,ENSG00000135312,8A0Z,"Movement disorders, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P28222,5ht1b_human,ENSG00000135312,8A80.0,Migraine without aura,0.4967050585891646,,,,,,,,,,,,,,,0.8170421050234183,,,,,,,
P28222,5ht1b_human,ENSG00000135312,8A80.1Z,"Migraine with aura, unspecified",0.50061581684741,,,,,,,,,,,,,,,0.8214232389602879,,,,,0.04103532883878443,,
P28222,5ht1b_human,ENSG00000135312,8A80.Z,"Migraine, unspecified",0.6112159336813708,,,,,,,,,,,,,,,0.9981011273948311,,,,,0.14605343978671625,,
P28222,5ht1b_human,ENSG00000135312,8B01,Subarachnoid haemorrhage,0.010592653084502248,,,,,,,,,,,,,,,,,,,,0.08712054995500823,,
P28222,5ht1b_human,ENSG00000135312,BA41.Z,"Acute myocardial infarction, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,BA6Z,"Ischaemic heart diseases, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P28222,5ht1b_human,ENSG00000135312,BA8Z,"Diseases of coronary artery, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,BB01.0,Pulmonary arterial hypertension,0.003675266332697868,,,,,,,,,,,,,,,,,,,,0.030227670214577826,,
P28222,5ht1b_human,ENSG00000135312,BB01.Z,"Pulmonary hypertension, unspecified",0.008384945614229918,,,,,,,,,,,,,,,,,,,,0.06896299420239828,,
P28222,5ht1b_human,ENSG00000135312,BC81.4,Wolff-Parkinson-White syndrome,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,BD4Z,"Chronic arterial occlusive disease, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,BE2Z,"Diseases of the circulatory system, unspecified",0.5261379875719714,,,,,,,,,,,,,,,0.865457038266544,,,,,,,
P28222,5ht1b_human,ENSG00000135312,DB92.Y,Other specified non-alcoholic fatty liver disease,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,DD70.Z,"Crohn disease, unspecified site",0.008699972545786536,,,,,,,,,,,,,,,,,,,,,0.0715539711095912,
P28222,5ht1b_human,ENSG00000135312,DD71.Z,"Ulcerative colitis, unspecified",0.009388168831297592,,,,,,,,,,,,,,,,,,,,,0.07721412427352675,
P28222,5ht1b_human,ENSG00000135312,FB83.1Z,"Osteoporosis, unspecified",0.04533266497562551,,,,,,,,,,,,,,,,,,,,,,0.37284395817520716
P28222,5ht1b_human,ENSG00000135312,GB61.Z,"Chronic kidney disease, stage unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P28222,5ht1b_human,ENSG00000135312,LA88.2Z,"Tetralogy of Fallot, unspecified",0.002012803599797369,,,,,,,,,,,,,,,,,,,,,0.016554545416230547,
P28222,5ht1b_human,ENSG00000135312,LD28.1,Ehlers-Danlos syndrome,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,LD55,Fragile X chromosome,0.09276454352586014,,,,,,,,,,,,,,,0.15198269940290526,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,MB21.Z,"Symptoms and signs involving cognition, unspecified",0.0044144260420672715,,,,,,,,,,,,,,,,,,,,0.03630697819069404,,
P28222,5ht1b_human,ENSG00000135312,MB24.3,Anxiety,0.2632404029005399,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.14917831565906536,,
P28222,5ht1b_human,ENSG00000135312,MB4D,"Headache, not elsewhere classified",0.5303490420328912,,,,,,,,,,,,,,,0.8710803981444514,,,,,0.026070099037578353,,
P28222,5ht1b_human,ENSG00000135312,MD90,Nausea or vomiting,0.3045406443315773,,,,,,,,,,,,,,,0.5009462352097093,,,,,,,
P28222,5ht1b_human,ENSG00000135312,MG27,"Haemorrhage, not elsewhere classified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28222,5ht1b_human,ENSG00000135312,MG30.01,Chronic widespread pain,0.009609076221802246,,,,,,,,,,,,,,,,,,,,0.07903100368951074,,
P28222,5ht1b_human,ENSG00000135312,MG3Z,"Pain, unspecified",0.5106156336752138,,,,,,,,,,,,,,,0.8399239447668558,,,,,,,
P28222,5ht1b_human,ENSG00000135312,MG43.7,Anorexia,0.00819235344551089,,,,,,,,,,,,,,,,,,,,0.06737899673528801,,
P28222,5ht1b_human,ENSG00000135312,ND51.2,"Injury of spinal cord, level unspecified",0.009670672864249698,,,,,,,,,,,,,,,,,,,,0.07953761268752042,,
P28222,5ht1b_human,ENSG00000135312,NF08.3,Motion sickness,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28222,5ht1b_human,ENSG00000135312,RA01,COVID-19,0.006237813083551751,,,,,,,,,,,,,,,,,,,,0.030396539880581056,0.04370450935958978,
P28221,5ht1d_human,ENSG00000179546,2A00.00,Glioblastoma of brain,0.25018267145051803,,,,,,,,,,,,,,,,0.8230629947797058,,,,,,
P28221,5ht1d_human,ENSG00000179546,2B70.Z,"Malignant neoplasms of oesophagus, unspecified",0.154979163804496,,,,,,,,,,,,,,,,0.5098579128195608,,,,,,
P28221,5ht1d_human,ENSG00000179546,2B90.Y,Other specified malignant neoplasms of colon,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P28221,5ht1d_human,ENSG00000179546,2B91.Z,"Malignant neoplasms of rectosigmoid junction, unspecified",0.017190283971227266,,,,,,,,,,,,,,,,,,,,,0.1413835591054341,
P28221,5ht1d_human,ENSG00000179546,2C10.Z,"Malignant neoplasm of pancreas, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28221,5ht1d_human,ENSG00000179546,2C12.02,Hepatocellular carcinoma of liver,0.03275545187642214,,,,,,,,,,,,,,,,,,,,0.2694011555682698,,
P28221,5ht1d_human,ENSG00000179546,2C30.Z,"Melanoma of skin, unspecified",0.20576104521094826,,,,,,,,,,,,,,,,0.6769225905952523,,,,,,
P28221,5ht1d_human,ENSG00000179546,2C32.Z,"Basal cell carcinoma of skin, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28221,5ht1d_human,ENSG00000179546,2C82.0,Adenocarcinoma of prostate,0.09856289609561261,,,,,,,,,,,,,,,,0.32425695978172797,,,,,,
P28221,5ht1d_human,ENSG00000179546,2D4Z,Unspecified malignant neoplasms of unspecified sites,0.009301901727387605,,,,,,,,,,,,,,,,,,,,0.07650461009651102,,
P28221,5ht1d_human,ENSG00000179546,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.009326758277251433,,,,,,,,,,,,,,,,,,,,0.07670904578196634,,
P28221,5ht1d_human,ENSG00000179546,5A11,Type 2 diabetes mellitus,0.005358907892928176,,,,,,,,,,,,,,,,,,,,0.044074982826842524,,
P28221,5ht1d_human,ENSG00000179546,5A14,"Diabetes mellitus, type unspecified",0.0032596703028193756,,,,,,,,,,,,,,,,,,,,,0.02680955065630536,
P28221,5ht1d_human,ENSG00000179546,5B81.Z,"Obesity, unspecified",0.4640280397707922,,,,,,,,,,,,,,,0.7632908903345909,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6A20.Z,"Schizophrenia, episode unspecified",0.5911374730016785,,,,,,,,,,,,,,,0.9689566454493055,,,,,0.06839221473130737,,
P28221,5ht1d_human,ENSG00000179546,6A21.Z,"Schizoaffective disorder, unspecified",0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6A2Z,"Schizophrenia or other primary psychotic disorders, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6A60.Z,"Bipolar type I disorder, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6A70.3,"Single episode depressive disorder, severe, without psychotic symptoms",0.09141968349909081,,,,,,,,,,,,,,,0.14977050677826298,,,,,0.012158615952232422,,
P28221,5ht1d_human,ENSG00000179546,6A7Z,"Depressive disorders, unspecified",0.4079186315547023,,,,,,,,,,,,,,,0.6709951743805266,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6A8Z,"Mood disorders, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28221,5ht1d_human,ENSG00000179546,6B01,Panic disorder,0.008869916512432843,,,,,,,,,,,,,,,,,,,,0.07295169571339452,,
P28221,5ht1d_human,ENSG00000179546,6B20.Z,"Obsessive-compulsive disorder, unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6B80.Z,"Anorexia Nervosa, unspecified",0.019218152443604492,,,,,,,,,,,,,,,0.030396539880581056,,,,,0.024317231904464845,,
P28221,5ht1d_human,ENSG00000179546,6B8Z,"Feeding or eating disorders, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28221,5ht1d_human,ENSG00000179546,6C40.2Z,"Alcohol dependence, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28221,5ht1d_human,ENSG00000179546,6C45.2Z,"Cocaine dependence, unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6D8Z,"Dementia, unknown or unspecified cause",0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P28221,5ht1d_human,ENSG00000179546,6E8Y,"Other specified mental, behavioural or neurodevelopmental disorders",0.5030392466541774,,,,,,,,,,,,,,,0.8274613634158176,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A01.10,Huntington disease,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28221,5ht1d_human,ENSG00000179546,8A0Z,"Movement disorders, unspecified",0.3695798546847018,,,,,,,,,,,,,,,0.607930797611621,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A62.1,Lennox-Gastaut syndrome,0.25870589827929125,,,,,,,,,,,,,,,0.42555155832813474,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A62.Z,"Epileptic encephalopathies, unspecified",0.07391597093694036,,,,,,,,,,,,,,,0.12158615952232422,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A68.Z,"Type of seizure, unspecified",0.4619748183558772,,,,,,,,,,,,,,,0.7599134970145264,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A6Z,"Epilepsy or seizures, unspecified",0.4424692149141846,,,,,,,,,,,,,,,0.727828260473913,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A80.0,Migraine without aura,0.509895968189435,,,,,,,,,,,,,,,0.8387401496891821,,,,,,,
P28221,5ht1d_human,ENSG00000179546,8A80.1Z,"Migraine with aura, unspecified",0.5128942241953883,,,,,,,,,,,,,,,0.840632399164039,,,,,0.06079307976116211,,
P28221,5ht1d_human,ENSG00000179546,8A80.Z,"Migraine, unspecified",0.6094588545525078,,,,,,,,,,,,,,,0.9982616043041678,,,,,0.08503866666975382,,
P28221,5ht1d_human,ENSG00000179546,BA21,Orthostatic hypotension,0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P28221,5ht1d_human,ENSG00000179546,DD70.Z,"Crohn disease, unspecified site",0.03384155463455084,,,,,,,,,,,,,,,,,,,,,0.27833393839812215,
P28221,5ht1d_human,ENSG00000179546,DD71.Z,"Ulcerative colitis, unspecified",0.001939113482170894,,,,,,,,,,,,,,,,,,,,,0.015948472176348795,
P28221,5ht1d_human,ENSG00000179546,DD7Z,"Inflammatory bowel diseases, unspecified",0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
P28221,5ht1d_human,ENSG00000179546,EC90.Z,"Pruritus, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P28221,5ht1d_human,ENSG00000179546,GA10.Z,Endometriosis of unspecified site,0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P28221,5ht1d_human,ENSG00000179546,GB61.Z,"Chronic kidney disease, stage unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
P28221,5ht1d_human,ENSG00000179546,LD28.1,Ehlers-Danlos syndrome,0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
P28221,5ht1d_human,ENSG00000179546,MB24.3,Anxiety,0.2598608353251809,,,,,,,,,,,,,,,0.42555155832813474,,,,,0.037995674850726316,,
P28221,5ht1d_human,ENSG00000179546,MB48.0Z,"Vertigo, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P28221,5ht1d_human,ENSG00000179546,MB4D,"Headache, not elsewhere classified",0.5737922585905514,,,,,,,,,,,,,,,0.9438446955554978,,,,,,,
P28221,5ht1d_human,ENSG00000179546,MD90,Nausea or vomiting,0.3045406443315773,,,,,,,,,,,,,,,0.5009462352097093,,,,,,,
P28221,5ht1d_human,ENSG00000179546,MG3Z,"Pain, unspecified",0.5106156336752138,,,,,,,,,,,,,,,0.8399239447668558,,,,,,,
P28221,5ht1d_human,ENSG00000179546,MG43.7,Anorexia,0.009239496367117545,,,,,,,,,,,,,,,,,,,,0.07599134970145263,,
P28566,5ht1e_human,ENSG00000168830,2A00.00,Glioblastoma of brain,0.25110662108722975,,,,,,,,,,,,,,,,0.8230629947797058,,,,0.030396539880581056,,
P28566,5ht1e_human,ENSG00000168830,2A0Z,Other and unspecified neoplasms of brain or central nervous system,0.04683315918564542,,,,,,,,,,,,,,,,,,,,,0.38518495336672315,
P28566,5ht1e_human,ENSG00000168830,2B70.Z,"Malignant neoplasms of oesophagus, unspecified",0.154979163804496,,,,,,,,,,,,,,,,0.5098579128195608,,,,,,
P28566,5ht1e_human,ENSG00000168830,2C30.Z,"Melanoma of skin, unspecified",0.20576104521094826,,,,,,,,,,,,,,,,0.6769225905952523,,,,,,
P28566,5ht1e_human,ENSG00000168830,2C6Y,Other specified malignant neoplasms of breast,0.035494449243918764,,,,,,,,,,,,,,,,,,,,,0.29192836901310043,
P28566,5ht1e_human,ENSG00000168830,2C73.Z,"Malignant neoplasms of ovary, unspecified",0.2515196233270887,,,,,,,,,,,,,,,,0.8274613634158176,,,,,,
P28566,5ht1e_human,ENSG00000168830,2C76.Z,"Malignant neoplasms of corpus uteri, unspecified",0.16415816789259496,,,,,,,,,,,,,,,,0.5400554422889036,,,,,,
P28566,5ht1e_human,ENSG00000168830,2C82.0,Adenocarcinoma of prostate,0.09856289609561261,,,,,,,,,,,,,,,,0.32425695978172797,,,,,,
