,Unnamed: 0,actual_cost,date,drugClass,drugCode,drugName,drugNameQuery,items,quantity,section
184,4,13703.71,2012-10-01,small molecule,0212000A0,Acipimox,acipimox,344.0,28802.0,2.12: Lipid-Regulating Drugs
185,5,12809.24,2012-11-01,small molecule,0212000A0,Acipimox,acipimox,336.0,26939.0,2.12: Lipid-Regulating Drugs
186,6,14065.69,2012-12-01,small molecule,0212000A0,Acipimox,acipimox,355.0,29570.0,2.12: Lipid-Regulating Drugs
187,7,13657.64,2013-01-01,small molecule,0212000A0,Acipimox,acipimox,339.0,28671.0,2.12: Lipid-Regulating Drugs
188,8,13281.57,2013-02-01,small molecule,0212000A0,Acipimox,acipimox,340.0,27869.0,2.12: Lipid-Regulating Drugs
189,9,13402.67,2013-03-01,small molecule,0212000A0,Acipimox,acipimox,346.0,28109.0,2.12: Lipid-Regulating Drugs
190,10,14811.98,2013-04-01,small molecule,0212000A0,Acipimox,acipimox,376.0,31102.0,2.12: Lipid-Regulating Drugs
191,11,15348.21,2013-05-01,small molecule,0212000A0,Acipimox,acipimox,391.0,32248.0,2.12: Lipid-Regulating Drugs
192,12,15113.89,2013-06-01,small molecule,0212000A0,Acipimox,acipimox,375.0,31776.0,2.12: Lipid-Regulating Drugs
193,13,15044.02,2013-07-01,small molecule,0212000A0,Acipimox,acipimox,373.0,31602.0,2.12: Lipid-Regulating Drugs
194,14,15441.21,2013-08-01,small molecule,0212000A0,Acipimox,acipimox,382.0,32432.0,2.12: Lipid-Regulating Drugs
195,15,14353.63,2013-09-01,small molecule,0212000A0,Acipimox,acipimox,353.0,30133.0,2.12: Lipid-Regulating Drugs
196,16,14717.28,2013-10-01,small molecule,0212000A0,Acipimox,acipimox,366.0,30801.0,2.12: Lipid-Regulating Drugs
197,17,14209.17,2013-11-01,small molecule,0212000A0,Acipimox,acipimox,348.0,29866.0,2.12: Lipid-Regulating Drugs
198,18,16335.36,2013-12-01,small molecule,0212000A0,Acipimox,acipimox,393.0,34308.0,2.12: Lipid-Regulating Drugs
199,19,11406.04,2014-01-01,small molecule,0212000A0,Acipimox,acipimox,292.0,23943.0,2.12: Lipid-Regulating Drugs
200,20,8561.01,2014-02-01,small molecule,0212000A0,Acipimox,acipimox,222.0,17977.0,2.12: Lipid-Regulating Drugs
201,21,8850.3,2014-03-01,small molecule,0212000A0,Acipimox,acipimox,220.0,18560.0,2.12: Lipid-Regulating Drugs
202,22,6755.52,2014-04-01,small molecule,0212000A0,Acipimox,acipimox,175.0,14180.0,2.12: Lipid-Regulating Drugs
203,23,11766.11,2014-05-01,small molecule,0212000A0,Acipimox,acipimox,267.0,24689.0,2.12: Lipid-Regulating Drugs
204,24,14006.15,2014-06-01,small molecule,0212000A0,Acipimox,acipimox,317.0,29406.0,2.12: Lipid-Regulating Drugs
205,25,11021.05,2014-07-01,small molecule,0212000A0,Acipimox,acipimox,261.0,22982.0,2.12: Lipid-Regulating Drugs
206,26,9806.09,2014-08-01,small molecule,0212000A0,Acipimox,acipimox,234.0,20572.0,2.12: Lipid-Regulating Drugs
207,27,10149.19,2014-09-01,small molecule,0212000A0,Acipimox,acipimox,237.0,21156.0,2.12: Lipid-Regulating Drugs
208,28,10168.39,2014-10-01,small molecule,0212000A0,Acipimox,acipimox,246.0,21328.0,2.12: Lipid-Regulating Drugs
209,29,8684.15,2014-11-01,small molecule,0212000A0,Acipimox,acipimox,215.0,18130.0,2.12: Lipid-Regulating Drugs
210,30,10444.45,2014-12-01,small molecule,0212000A0,Acipimox,acipimox,253.0,21922.0,2.12: Lipid-Regulating Drugs
211,31,8782.27,2015-01-01,small molecule,0212000A0,Acipimox,acipimox,220.0,18448.0,2.12: Lipid-Regulating Drugs
212,32,9344.61,2015-02-01,small molecule,0212000A0,Acipimox,acipimox,217.0,19592.0,2.12: Lipid-Regulating Drugs
213,33,9024.14,2015-03-01,small molecule,0212000A0,Acipimox,acipimox,228.0,18899.0,2.12: Lipid-Regulating Drugs
214,34,8841.29,2015-04-01,small molecule,0212000A0,Acipimox,acipimox,223.0,18534.0,2.12: Lipid-Regulating Drugs
215,35,9315.54,2015-05-01,small molecule,0212000A0,Acipimox,acipimox,226.0,19530.0,2.12: Lipid-Regulating Drugs
216,36,9869.49,2015-06-01,small molecule,0212000A0,Acipimox,acipimox,223.0,20686.0,2.12: Lipid-Regulating Drugs
217,37,8815.72,2015-07-01,small molecule,0212000A0,Acipimox,acipimox,232.0,18478.0,2.12: Lipid-Regulating Drugs
218,38,8678.01,2015-08-01,small molecule,0212000A0,Acipimox,acipimox,190.0,18203.0,2.12: Lipid-Regulating Drugs
219,39,8979.77,2015-09-01,small molecule,0212000A0,Acipimox,acipimox,222.0,18818.0,2.12: Lipid-Regulating Drugs
220,40,9145.08,2015-10-01,small molecule,0212000A0,Acipimox,acipimox,224.0,19177.0,2.12: Lipid-Regulating Drugs
221,41,8345.69,2015-11-01,small molecule,0212000A0,Acipimox,acipimox,214.0,17515.0,2.12: Lipid-Regulating Drugs
222,42,9427.47,2015-12-01,small molecule,0212000A0,Acipimox,acipimox,218.0,19772.0,2.12: Lipid-Regulating Drugs
223,43,8128.23,2016-01-01,small molecule,0212000A0,Acipimox,acipimox,212.0,17060.0,2.12: Lipid-Regulating Drugs
224,44,9302.4,2016-02-01,small molecule,0212000A0,Acipimox,acipimox,225.0,19491.0,2.12: Lipid-Regulating Drugs
225,45,7771.79,2016-03-01,small molecule,0212000A0,Acipimox,acipimox,191.0,16278.0,2.12: Lipid-Regulating Drugs
226,46,9683.21,2016-04-01,small molecule,0212000A0,Acipimox,acipimox,234.0,20287.0,2.12: Lipid-Regulating Drugs
227,47,7516.84,2016-05-01,small molecule,0212000A0,Acipimox,acipimox,196.0,15744.0,2.12: Lipid-Regulating Drugs
228,48,9942.44,2016-06-01,small molecule,0212000A0,Acipimox,acipimox,237.0,20824.0,2.12: Lipid-Regulating Drugs
229,49,7949.36,2016-07-01,small molecule,0212000A0,Acipimox,acipimox,199.0,16634.0,2.12: Lipid-Regulating Drugs
230,50,9087.15,2016-08-01,small molecule,0212000A0,Acipimox,acipimox,221.0,19013.0,2.12: Lipid-Regulating Drugs
231,51,7732.96,2016-09-01,small molecule,0212000A0,Acipimox,acipimox,198.0,16182.0,2.12: Lipid-Regulating Drugs
232,52,9025.39,2016-10-01,small molecule,0212000A0,Acipimox,acipimox,235.0,18891.0,2.12: Lipid-Regulating Drugs
233,53,7729.31,2016-11-01,small molecule,0212000A0,Acipimox,acipimox,191.0,16190.0,2.12: Lipid-Regulating Drugs
234,54,8387.63,2016-12-01,small molecule,0212000A0,Acipimox,acipimox,223.0,17552.0,2.12: Lipid-Regulating Drugs
235,55,8645.47438,2017-01-01,small molecule,0212000A0,Acipimox,acipimox,203.0,18110.0,2.12: Lipid-Regulating Drugs
236,56,6571.37715,2017-02-01,small molecule,0212000A0,Acipimox,acipimox,179.0,13745.0,2.12: Lipid-Regulating Drugs
237,57,8773.2116,2017-03-01,small molecule,0212000A0,Acipimox,acipimox,225.0,18345.0,2.12: Lipid-Regulating Drugs
238,58,7693.44581,2017-04-01,small molecule,0212000A0,Acipimox,acipimox,197.0,16110.0,2.12: Lipid-Regulating Drugs
239,59,8502.05209,2017-05-01,small molecule,0212000A0,Acipimox,acipimox,222.0,17781.0,2.12: Lipid-Regulating Drugs
241,1,0.0,2012-07-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
242,2,0.0,2012-08-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
243,3,0.0,2012-09-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
244,4,0.0,2012-10-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
245,5,0.0,2012-11-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
246,6,0.0,2012-12-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
247,7,0.0,2013-01-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
248,8,0.0,2013-02-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
249,9,0.0,2013-03-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
250,10,0.0,2013-04-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
251,11,0.0,2013-05-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
252,12,0.0,2013-06-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
253,13,0.0,2013-07-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
254,14,0.0,2013-08-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
255,15,0.0,2013-09-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
256,16,0.0,2013-10-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
257,17,0.0,2013-11-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
258,18,0.0,2013-12-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
259,19,0.0,2014-01-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
260,20,0.0,2014-02-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
261,21,0.0,2014-03-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
262,22,0.0,2014-04-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
263,23,0.0,2014-05-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
264,24,0.0,2014-06-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
265,25,0.0,2014-07-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
266,26,0.0,2014-08-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
267,27,0.0,2014-09-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
268,28,0.0,2014-10-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
269,29,0.0,2014-11-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
270,30,0.0,2014-12-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
271,31,150.05,2015-01-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,5.0,5.0,3.1: Bronchodilators
272,32,2225.18,2015-02-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,71.0,74.0,3.1: Bronchodilators
273,33,7102.97,2015-03-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,219.0,236.0,3.1: Bronchodilators
274,34,9828.43,2015-04-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,301.0,326.0,3.1: Bronchodilators
275,35,14101.92,2015-05-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,425.0,469.0,3.1: Bronchodilators
276,36,19371.09,2015-06-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,593.0,644.0,3.1: Bronchodilators
277,37,27300.73,2015-07-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,827.0,908.0,3.1: Bronchodilators
278,38,33331.27,2015-08-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,993.0,1109.0,3.1: Bronchodilators
279,39,43070.96,2015-09-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,1291.0,1431.0,3.1: Bronchodilators
280,40,57261.03,2015-10-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,1700.0,1905.0,3.1: Bronchodilators
281,41,70087.61,2015-11-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,2121.0,2334.0,3.1: Bronchodilators
282,42,94147.94,2015-12-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,2835.0,3132.0,3.1: Bronchodilators
283,43,95249.3,2016-01-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,2874.0,3172.0,3.1: Bronchodilators
284,44,112770.15,2016-02-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,3386.0,3748.0,3.1: Bronchodilators
285,45,136634.06,2016-03-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,4124.0,4540.0,3.1: Bronchodilators
286,46,155043.94,2016-04-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,4630.0,5124.0,3.1: Bronchodilators
287,47,160576.41,2016-05-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,4769.0,5293.0,3.1: Bronchodilators
288,48,187562.97,2016-06-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,5597.0,6202.0,3.1: Bronchodilators
289,49,200348.45,2016-07-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,5982.0,6621.0,3.1: Bronchodilators
290,50,224672.59,2016-08-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,6728.0,7458.0,3.1: Bronchodilators
291,51,241644.75,2016-09-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,7259.0,8023.0,3.1: Bronchodilators
292,52,258210.18,2016-10-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,7730.0,8576.0,3.1: Bronchodilators
293,53,0.0,2016-11-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
294,54,312278.71,2016-12-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,9319.0,10369.0,3.1: Bronchodilators
295,55,308527.08762,2017-01-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,9192.0,10251.0,3.1: Bronchodilators
296,56,308553.29461,2017-02-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,9171.0,10241.0,3.1: Bronchodilators
297,57,376766.68172,2017-03-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,11193.0,12499.0,3.1: Bronchodilators
298,58,339256.05591,2017-04-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,10176.0,11272.0,3.1: Bronchodilators
299,59,387129.61687,2017-05-01,small molecule,0301040V0,Aclidinium Brom/Formoterol,aclidinium,11506.0,12846.0,3.1: Bronchodilators
541,1,0.0,2012-07-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
542,2,0.0,2012-08-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
543,3,0.0,2012-09-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
544,4,0.0,2012-10-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
545,5,0.0,2012-11-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
546,6,0.0,2012-12-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
547,7,0.0,2013-01-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
548,8,0.0,2013-02-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
549,9,0.0,2013-03-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
550,10,0.0,2013-04-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
551,11,0.0,2013-05-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
552,12,0.0,2013-06-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
553,13,0.0,2013-07-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
554,14,0.0,2013-08-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
555,15,0.0,2013-09-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
556,16,0.0,2013-10-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
557,17,0.0,2013-11-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
558,18,0.0,2013-12-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
559,19,0.0,2014-01-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
560,20,0.0,2014-02-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
561,21,0.0,2014-03-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
562,22,0.0,2014-04-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
563,23,0.0,2014-05-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
564,24,0.0,2014-06-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
565,25,0.0,2014-07-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
566,26,0.0,2014-08-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
567,27,0.0,2014-09-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
568,28,0.0,2014-10-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
569,29,0.0,2014-11-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
570,30,0.0,2014-12-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
571,31,0.0,2015-01-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
572,32,0.0,2015-02-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
573,33,0.0,2015-03-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
574,34,0.0,2015-04-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
575,35,0.0,2015-05-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
576,36,0.0,2015-06-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
577,37,0.0,2015-07-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
578,38,0.0,2015-08-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
579,39,0.0,2015-09-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
580,40,0.0,2015-10-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
581,41,0.0,2015-11-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
582,42,0.0,2015-12-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
583,43,0.0,2016-01-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
584,44,0.0,2016-02-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
585,45,0.0,2016-03-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
586,46,0.0,2016-04-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
587,47,0.0,2016-05-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
588,48,0.0,2016-06-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
589,49,0.0,2016-07-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
590,50,0.0,2016-08-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
591,51,0.0,2016-09-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
592,52,0.0,2016-10-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
593,53,284246.26,2016-11-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,8475.0,9445.0,3.1: Bronchodilators
594,54,0.0,2016-12-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
595,55,0.0,2017-01-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
596,56,0.0,2017-02-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
597,57,0.0,2017-03-01,small molecule,0301020U0,Aclidinium Brom/Formoterol,aclidinium,0.0,0.0,3.1: Bronchodilators
